"run_id","habitat_patches"
"885726625419288E",12
"88575512860417E",15
"885789972212834D",10
"885814896119402D",15
"885843946442050C",2
"885847997291353D",14
"885864976858430D",14
"885885144465092D",3
"885943813619078A",14
"885952604879745B",10
"885960721945705C",9
"885970345025241C",11
"885984488938771D",6
"88599851796582A",5
"886036001118647D",14
"886052913834049D",17
"886053544152406B",11
"886075139603344C",3
"886096887031119A",7
"886107677337399E",4
"886145949027478B",10
"886206643013526C",9
"886214388472619C",5
"886235846302299D",13
"886266653663905E",3
"886425922853818C",12
"886460678892159C",4
"886461444534897B",8
"886477709352126D",8
"886489878617370A",13
"886582889906403B",13
"886692843772813D",10
"886758570772155C",15
"886770931573903E",2
"886788835670532E",7
"886809011807558A",14
"886864696168400A",3
"886886186566367D",13
"886932679165560B",3
"886933744398668E",3
"886935581229B",3
"886950168692388B",12
"886960211020160C",9
"886992667615103D",4
"887055840536365B",6
"887170485161601E",4
"887181399059356E",3
"887218622718851C",9
"887333796095381E",2
"887372805906724D",19
"887424823114090E",6
"887441481348818C",4
"887459788882186B",10
"887594476342850B",10
"88761032085977B",16
"887793472252526D",11
"887819785154166C",4
"88782282774034A",5
"887868536032680A",5
"887893160745512B",6
"887894275743132D",18
"88799226014555A",7
"888046694005685B",16
"888068534321710E",4
"888137992910790B",7
"888145823191327A",15
"888337015007827E",12
"888373843276272B",10
"888433780643716A",6
"888450357073141A",4
"888492142371074B",7
"888501852481668D",8
"888650689496710C",4
"888737326207863E",3
"888816703950288D",18
"88887449056348A",16
"888904647185592C",13
"888922412356334B",3
"88896618512535C",2
"888981916495296E",3
"889010539827056D",6
"889028718777252D",12
"889055743181419E",3
"889081444255211E",13
"889103141756926B",2
"88912379133129C",9
"889126401872676E",17
"88913883689573E",11
"889156707448473B",5
"889172529918639D",2
"889188688655225B",15
"88923159691225E",12
"88927275605094A",3
"889323255651315B",12
"889323968987817A",4
"889345402756804E",7
"889363310492359C",3
"889396888077357C",9
"889417635112333E",4
"889519007018641E",5
"889619839949469E",14
"889632144059337B",8
"889641706462693D",3
"889645353779110E",14
"889735869034437D",10
"889805325681363D",5
"889860959668906A",13
"889881815828742D",8
"889971031472011C",17
"889991047219999D",2
"890115693181709D",10
"890137596492794D",4
"890156585657578B",8
"89019061238382C",13
"890246273423225B",3
"890293857269453C",8
"890344129137785B",2
"890389819622073E",3
"890491251487973E",10
"890535896000607E",14
"890556625135996D",9
"890576315038080E",8
"890606283285173B",12
"890645373977880B",13
"890665038371520E",17
"890684446878380E",2
"890698573064093D",7
"890767899805726E",9
"890794119033062E",9
"890801132504189E",10
"89082010033029E",11
"890823887875051E",18
"890864078210766B",2
"890952361546208E",14
"890971086201778C",7
"890988214248121E",16
"891000157776479D",11
"891034327503850A",5
"891053570778544C",23
"891078759969491A",6
"891104328493291B",14
"891110982122327C",2
"891115156429037D",17
"891118234255188E",2
"891148420237360D",2
"891168847419473A",6
"891221022096659E",10
"891251731611194C",10
"891257163238937B",10
"891258092173882C",4
"891269335112717A",15
"89127188192936C",7
"891301021720264E",2
"8914801760916E",12
"891488513186605D",10
"891512628168034A",2
"891555052451253E",2
"891564133898514C",15
"891565815345565D",15
"891575585834930A",8
"891662965057743C",2
"891702319814293D",11
"891708576890041E",13
"891737845862709D",12
"891782875350837E",9
"891871758171634A",13
"891884976896170C",12
"892004677383014B",13
"892054255595925D",11
"892174253163100C",2
"89230144087134D",4
"892353429296718D",19
"892367496448152A",8
"892390024020593C",9
"892403947506756D",11
"892414691256733E",14
"892457884408333D",7
"892490176749938D",5
"892497963940869E",11
"89249898113898A",13
"892517695398800A",6
"892596500978397D",11
"892601803685391B",13
"892622804262832E",10
"89264215609530E",5
"892684409508445B",10
"892767972040771C",2
"892810645884182E",8
"892874932190533C",10
"892884348987217D",2
"892891456552091E",10
"892936837387944A",15
"892964616214248D",7
"892999042852838B",4
"893069496554647D",15
"893185700753587D",4
"893238232268344A",5
"893249028873592D",12
"89328422717905D",11
"893435624162718C",7
"893449266163166A",3
"893463528693003D",4
"893467837370673A",7
"89346910227258E",11
"893501051205577D",10
"893537568410588D",10
"893538301396108B",4
"893588620482083C",13
"893703985324520C",14
"893724336634616E",13
"893727648652097C",11
"893742387965739E",10
"893796670535859E",3
"893797272465660E",3
"893858939647235D",6
"893866680041038B",2
"893884990069561C",6
"893918191246775E",12
"89398483945247E",7
"894024920769427A",11
"894031461681409D",15
"894055177105937D",3
"894064551616197B",7
"894065296858690D",11
"894078144018607C",12
"894079403364386A",4
"894118684551238A",17
"894121771737050D",3
"894147750321324C",2
"894177096113991C",2
"894180798699609C",2
"894184521247922C",6
"894198984088401D",2
"894238084753047E",9
"894258367406000B",14
"894278334016641B",2
"894287563923869D",10
"894294904013199E",7
"894337154590030A",16
"894403096643231E",5
"894407106034693A",11
"894422082718956C",7
"894434160689570E",9
"894530938093779A",11
"894570778149256B",17
"894588798675940E",10
"894600028767913D",2
"894628340200328B",13
"894687107631203A",9
"894800390709545A",8
"894827572236293A",14
"894841913583001A",9
"894894424914849E",12
"894966461817170B",13
"894972313946409A",11
"894976165458941A",10
"895139589778688B",5
"895220536625088B",9
"895231670876572E",3
"895265149733716D",2
"895306203399058B",5
"895343159304193B",4
"895388222417980D",2
"895413376352994B",12
"895431441858960E",10
"895452553177601A",5
"895484329960726B",17
"895506179531829E",3
"895553799468759B",3
"895560703856320D",10
"895575391968813B",17
"895609717734027D",7
"895718305557617A",13
"89584158811663E",10
"895844317795691D",6
"895888448667834A",10
"895921262772736A",6
"895958690624057E",6
"895968528888395D",13
"896061303977733C",4
"896075719553663B",4
"896106501646577E",6
"896108490622408C",14
"896230592161115A",8
"896396503618688A",16
"896421934683190E",5
"8964451313053E",5
"896544544019512E",14
"896586764194555B",12
"896599583596296A",7
"896760607708848C",11
"896760936784936C",3
"896777116223046D",7
"896798787246872B",8
"896814847531457A",13
"89688998536038C",6
"896957354902597E",4
"897018115233488A",2
"897052433172683B",17
"897068204501062A",5
"897068698841253D",16
"897070604147258D",10
"897165895502127B",20
"897167257932551D",6
"897194518333566B",6
"897251556661415B",4
"897439193948513C",11
"897442019167432B",8
"897488240100999A",2
"897490703245020C",12
"89751642890382E",4
"897615760175738D",15
"897631091281648D",5
"897641810008249B",12
"897710486623323A",8
"897740955885805C",7
"897784795961931D",13
"897851648905491B",7
"897860144628591E",11
"897883482337442D",13
"897954811892136D",17
"897958332681515D",4
"89802570809874B",7
"898115407525989C",2
"898137158068282C",5
"898230303264515D",12
"898251983349777B",14
"898316090295026E",15
"898327169041378A",3
"898429193345327C",11
"898453782960018D",4
"898471307661873A",4
"898513450504963E",7
"898519303002651A",15
"898555008436357B",8
"898558560231953A",11
"898616357957757B",4
"89865651125553A",7
"898676982612541A",10
"89878511892204B",14
"898809200059013D",17
"898841359942372A",6
"898910327096743A",10
"899105285135993E",13
"899117190778921C",4
"899157542520818B",16
"899197856786601A",11
"899244157869107A",19
"899269096330898B",12
"899280358782612C",12
"899327068944537A",3
"899328049076974C",3
"899347793373452E",10
"899368132936766A",14
"899411277992077E",12
"89941342213293A",16
"899447534639435D",12
"899448440924208E",18
"899538421270777D",2
"899559224828952B",7
"899691628757413B",7
"899696956656282B",16
"899715335348257E",8
"899769784963585A",4
"899772928719717B",2
"899908432008593D",10
"899937826309657D",8
"899981378963724A",3
"8999884523908A",17
"900023056733031D",17
"900194901280111C",3
"900224641185368B",8
"900280801139039A",7
"900297452975352C",12
"900355976006189B",7
"900380851005847A",16
"900414891296523D",6
"900444976731842B",13
"900493664218983D",7
"90051201063843D",2
"900534612743135D",14
"900637818346905B",2
"900676804726589A",21
"900693746283165C",4
"900706091418405C",4
"900713978129745E",17
"900723937823653C",8
"90073463565570D",2
"9007715269572A",4
"900774016025599E",7
"90083676787920E",6
"90090743429818E",9
"900931722807065D",6
"900950548502920C",4
"901014154954659A",6
"901115178956425C",17
"901146946857779D",16
"901193746528933E",13
"901211993360863B",2
"9013009055585E",16
"901424405879870C",14
"901481869301207E",3
"90149833887622C",5
"901508597716363E",5
"901511005448717D",4
"90154988960155A",9
"901627809723863C",14
"901694578840152D",18
"901708590711033D",11
"901875078252591C",9
"901985959244704D",2
"902127681717541B",19
"902133880898206B",2
"902166860823299A",14
"902360268744422B",13
"902370919232386B",5
"902449580349718A",9
"90249085279736B",14
"902497059198653C",7
"90255640097442E",3
"902574163906059C",12
"902701615408866C",6
"902725253992147D",2
"902836272835972C",4
"902973468458765D",7
"90300732385228D",12
"903007626356761A",10
"903017748369562A",5
"903023387834529D",3
"903038921605759B",5
"903098078379629D",13
"90310076191427A",12
"903110937558962A",16
"903130413675564A",6
"903180593513303D",13
"903220213440745C",7
"903247977003352C",2
"903261518533017A",4
"903352597666864E",4
"903354670819950C",13
"903358435987070E",7
"903373563407898D",10
"903382141931057E",9
"903396451896460C",14
"903427371120560B",7
"903437789637494A",11
"903461274650435A",3
"903532356956678C",5
"903574581738845C",3
"90358271761512C",13
"903591384697840C",9
"903636089357799D",3
"903713178703247A",5
"903714109055604B",3
"903787211882323C",12
"903810443349626D",9
"903817124615663B",11
"903904875371717A",4
"903919778408894E",2
"903977085000039D",2
"903988562270171B",8
"904004479154078B",18
"90402114030197A",2
"904028679648594E",9
"904036620797671A",16
"904073578363495B",3
"904144064664239E",4
"904148999667127E",5
"904274446870531E",2
"904292395361783B",13
"904299558838402D",8
"904386353109833D",2
"904409600470729B",5
"904436245900295A",11
"904447125527903E",7
"904545439858273E",6
"904595108321422B",2
"904698221789059C",2
"904750448613480A",12
"904769577880159B",6
"904831851936351B",10
"904835641868359A",17
"904859160268271E",11
"904935511727983C",15
"904997837088426A",3
"905071068853599A",5
"905087405977187B",5
"905137269581534B",12
"905244270732186D",3
"905255787027797D",3
"905368279822483C",4
"905369029442591A",12
"90537370444609B",12
"905400432924033B",11
"905483340043226E",3
"905487831640078C",7
"905520368900271D",4
"905541783391695D",13
"905603241039702D",11
"905661817678640C",11
"905722811208319B",16
"905854998962572C",15
"905898033197197C",15
"90601187100002B",5
"90601645994817D",4
"906086460985070A",4
"906114334794020B",13
"906145014006339A",14
"906163587187425D",11
"906168780096247D",9
"906260747847534E",5
"906261679323590B",11
"906266868234090D",9
"906351188536031D",12
"906353264530292E",8
"906373413753813E",12
"906397739500766C",3
"906439644918741C",7
"906457725341411B",9
"906458803629202D",11
"906483042225017A",9
"906561283826883B",14
"906571628649918E",2
"906592845247421B",9
"906604856852111E",14
"906656472605985C",7
"906742328239293D",9
"906755158448196A",13
"90676077184200A",15
"90679956866255A",16
"906829936125490A",14
"906940477083899E",2
"907000845923502B",7
"907045362788741E",6
"907087771439479E",7
"907175410400268C",3
"907244985458500E",15
"907309507749847A",7
"907322651022909A",2
"90735711976203D",13
"907361816105044C",12
"907395386771650D",8
"907544419787604E",9
"907794464810831E",5
"907848471197239A",7
"90790470746709A",10
"907938482403245D",8
"907981782382505B",3
"908048944235237C",2
"908069773607178B",8
"908110747216542D",14
"908151065562583A",10
"908184260212531D",12
"908356419547990A",14
"908361215046955B",10
"908373002572994D",2
"908394563430276E",4
"908417817417973B",10
"908478049471715C",9
"908494427891637C",3
"908528349697591D",3
"908536379141020E",2
"908559395174578E",9
"908699214413612E",6
"908735614353894B",2
"90875374987426D",9
"908936415152386C",2
"908958683811291B",12
"909028676485614E",4
"909064000145520D",10
"909080192302239D",10
"909171005331688D",9
"909182401630005D",8
"909270047329774E",13
"909435357115620C",3
"909441268685323D",18
"909460403823036A",14
"909464131159752E",2
"909553430713532A",9
"909569715627169D",4
"909589125379419D",5
"909627894741214C",8
"909634075794585A",10
"909651058318444E",13
"9096557982609D",3
"909687056770118D",2
"909776700641589A",5
"9098691502611E",12
"909886627821385E",15
"910007088713050E",2
"91001152326427C",9
"910018608357380E",14
"91003079980825B",9
"910063629404250D",8
"910145499820595B",7
"910163302609857D",5
"910212285249723A",12
"910280362721488E",7
"910312879369749E",15
"910358871687889A",7
"910366718427016D",13
"910394050192333E",10
"910458001452161C",16
"910458941206293E",8
"910526158740697B",3
"910661583282771E",7
"910705425722502B",7
"910763676904548C",6
"910866498619909D",3
"910936184129209E",3
"910943914405460D",12
"910947772048446C",7
"910969425378397A",13
"911026006212797A",18
"911177352862753D",4
"911237962162682D",7
